ImageId,ClassName
7f1b47c42d.jpg,tomato-sauce
0366a90f28.jpg,egg
b5f87c60a5.jpg,banana
8cfa810666.jpg,water
b7c87ebe8c.jpg,rice
2cc61afe05.jpg,bread-white
2e7a3a9bc0.jpg,soft-cheese
432cbfa922.jpg,water-mineral
d4d69c9bd2.jpg,pickle
3dd113d477.jpg,potatoes-steamed
9ad853753d.jpg,dark-chocolate
c520a5710a.jpg,salad-leaf-salad-green
7e6579df46.jpg,water
a3aac5ddd7.jpg,coffee-with-caffeine
7292127ad5.jpg,water
60a9432bff.jpg,dark-chocolate
6752c71068.jpg,salad-leaf-salad-green
cf12d6511c.jpg,croissant
dd45c1bde8.jpg,water
548ea323dc.jpg,bread-sourdough
229eae9c58.jpg,tomato
e2cd092801.jpg,water
b8ce4214d4.jpg,water
ba8c4ea0b1.jpg,tomato
bff758221d.jpg,bread-wholemeal
663b8b97be.jpg,salad-leaf-salad-green
8c707edd77.jpg,salad-leaf-salad-green
70805cc9ac.jpg,cheese
d523824544.jpg,potatoes-steamed
c4bf7ef142.jpg,coffee-with-caffeine
ac5bb044b0.jpg,salami
d7a2685744.jpg,wine-red
5c07a2b337.jpg,potatoes-steamed
d94bc78edd.jpg,carrot
22c66793fb.jpg,parmesan
dddd27ba70.jpg,coffee-with-caffeine
858c879fa8.jpg,hard-cheese
521f403116.jpg,cucumber
59bba9cdc4.jpg,tomato
f8a97e92a1.jpg,tomato
319dd4a535.jpg,bread-wholemeal
6af5f632be.jpg,bread-wholemeal
5318542519.jpg,salad-leaf-salad-green
c4c9ebeb87.jpg,beer
522f973257.jpg,cucumber
a53ec0ef05.jpg,butter
3c23540ab1.jpg,cheese
55fcd50695.jpg,boisson-au-glucose-50g
507e6a05cc.jpg,butter
06d1d9ad28.jpg,water
86fb1cbea3.jpg,mixed-vegetables
09d321df18.jpg,jam
792ef68ec7.jpg,banana
26b3daccc8.jpg,wine-red
056ccd66e7.jpg,tomato
8d5bc15097.jpg,coffee-with-caffeine
b4a81be186.jpg,beer
193d758e8a.jpg,wine-red
594cdfdbcd.jpg,salami
87a0c5c819.jpg,carrot
8c54514953.jpg,french-beans
67e17c7581.jpg,salad-leaf-salad-green
a2451f1d3f.jpg,water
e2ce35242b.jpg,wine-white
dee2329e54.jpg,hard-cheese
3029ffade0.jpg,bread-white
63e5abde89.jpg,carrot
d5c483140b.jpg,chips-french-fries
1b8444c36f.jpg,bread-white
5cf38c1ed2.jpg,espresso-with-caffeine
fe8c5bdabe.jpg,bread-french-white-flour
a7537470dd.jpg,bread-wholemeal
6322c586c9.jpg,mixed-vegetables
6048b89869.jpg,broccoli
b8820c3885.jpg,water
3e50ef374f.jpg,water
713b47d545.jpg,wine-red
c6be047423.jpg,tomato
7c9c5978b8.jpg,coffee-with-caffeine
18fbf21ba0.jpg,apple
5d3567d894.jpg,honey
bcd73e48d2.jpg,carrot
14d958fb37.jpg,salmon
308206110e.jpg,cheese
1588175e24.jpg,salad-leaf-salad-green
1df8826db5.jpg,water-mineral
a9922b49ad.jpg,bread-wholemeal
48557a75aa.jpg,bread-white
412453655b.jpg,biscuits
4eae111559.jpg,bread-whole-wheat
0d92907000.jpg,honey
10b1d95770.jpg,water
e2152b576a.jpg,espresso-with-caffeine
fa3e225fe7.jpg,tomato
3a3282fc11.jpg,salad-leaf-salad-green
549529cd25.jpg,mixed-salad-chopped-without-sauce
dcd9988225.jpg,beer
ce0e3361e5.jpg,broccoli
b528ef02ea.jpg,bread-wholemeal
ce656d0b7c.jpg,french-beans
7fd3d56b67.jpg,mixed-salad-chopped-without-sauce
82c122b6a4.jpg,avocado
020bb36654.jpg,carrot
194276b1a5.jpg,wine-red
7296ad2ec9.jpg,banana
519859a131.jpg,mandarine
038b86bf50.jpg,banana
6e2f353fb7.jpg,rice
c27feb4bed.jpg,tomato-sauce
b9ffd4f8aa.jpg,pizza-margherita-baked
aaf6bf7ece.jpg,water
efb9561874.jpg,wine-white
38e0127dc0.jpg,bread-white
8cb3d51645.jpg,gruyere
ab434ed14a.jpg,bread-wholemeal
fc3ea7e2a1.jpg,mixed-salad-chopped-without-sauce
5c2a5448ef.jpg,bread-white
cd915e2cd1.jpg,jam
db82cf5715.jpg,sweet-pepper
71e189e83f.jpg,carrot
b8ead81147.jpg,espresso-with-caffeine
39aeb32e11.jpg,espresso-with-caffeine
2845a8f33a.jpg,wine-red
e72c8602f2.jpg,wine-white
df5909e37b.jpg,mayonnaise
9a6cb6930c.jpg,bread-white
868b64e650.jpg,bread-white
bcaea7d7e3.jpg,salad-leaf-salad-green
08621a80d1.jpg,water
f9cd5dca2a.jpg,butter
168a0955fd.jpg,hard-cheese
ba70b64b18.jpg,leaf-spinach
ea07a1e41b.jpg,banana
d128feba23.jpg,cucumber
84e77b3d5b.jpg,boisson-au-glucose-50g
e9bc7a3f0f.jpg,rice
3ef43a1e5a.jpg,bread-french-white-flour
cd6204ac28.jpg,leaf-spinach
b47669f7a6.jpg,tomato
c8893a87c1.jpg,corn
5abe877ecd.jpg,mixed-nuts
437d281509.jpg,dark-chocolate
09eccef023.jpg,water
fb8f161d45.jpg,mandarine
1395150564.jpg,bread-wholemeal
916229b00f.jpg,water
3ad4ef74e6.jpg,pasta-spaghetti
b50b4df341.jpg,bread-white
fff0f24b4d.jpg,mixed-vegetables
3f78337de6.jpg,water
d1eee86f7d.jpg,bread-white
c14025fc12.jpg,bread-wholemeal
a40b65c69d.jpg,water
172523f312.jpg,chips-french-fries
245e15cc81.jpg,boisson-au-glucose-50g
18dc18ef7a.jpg,rice
056df30ac1.jpg,tomato
aed2200744.jpg,sauce-savoury
b5099637a5.jpg,pasta-spaghetti
3e3fee006c.jpg,apple
a13ae43832.jpg,bread-wholemeal
fdb0513c27.jpg,carrot
bb02d501cd.jpg,mixed-vegetables
ca7ad0dc2a.jpg,salmon
70279c1ff7.jpg,pizza-margherita-baked
8123fe1472.jpg,bread-white
8465abfe24.jpg,water
a5abb6f3e7.jpg,tea
1fe1795b2f.jpg,sauce-savoury
3e8f50c3ec.jpg,salmon
b1282e0abd.jpg,water
47d3572e79.jpg,tea
462b6047ca.jpg,salad-leaf-salad-green
75442729da.jpg,gruyere
a7a3842d58.jpg,sauce-savoury
803b4cab55.jpg,apple
5f507f12ac.jpg,sauce-savoury
86f2def94d.jpg,butter
338bc60aff.jpg,bread-white
bea0e5ca5c.jpg,water
d7ea248783.jpg,french-beans
8822c7b878.jpg,sweet-pepper
d966a8bc06.jpg,water
ca0dcd1936.jpg,bread-french-white-flour
7629aedbb1.jpg,water
4848ab24ff.jpg,carrot
f2d8026963.jpg,bread-white
8d00a03172.jpg,tomato-sauce
fa7ee4e08b.jpg,salad-leaf-salad-green
1b7f8e0adf.jpg,butter
4a2b2465af.jpg,butter
80a923e671.jpg,water
62cf54e837.jpg,bread-wholemeal
7ea148b1dd.jpg,water
7c35e93bd2.jpg,water
be56cd4883.jpg,water
34dc6ea923.jpg,bread-white
a926911ec4.jpg,bread-wholemeal
66de775ab0.jpg,espresso-with-caffeine
b9a6cb6756.jpg,salad-leaf-salad-green
be3b7c4e7c.jpg,chips-french-fries
7c2528b812.jpg,butter
78cb25ae42.jpg,cucumber
55fc949f91.jpg,ham-raw
e3a1e9bc26.jpg,salad-leaf-salad-green
63007920a4.jpg,bread-white
b287bc1d9e.jpg,white-coffee-with-caffeine
6246f6443a.jpg,broccoli
4fdec5a9c8.jpg,tea
94a0cc7159.jpg,salad-leaf-salad-green
b3e5bc8021.jpg,mayonnaise
b91d54f1ae.jpg,carrot
e3fd20d77a.jpg,tomato
e2ed8b39bb.jpg,bread-white
675d2587d8.jpg,bread-wholemeal
19a61508bc.jpg,coffee-with-caffeine
46de91e847.jpg,rice
907f17b4a8.jpg,chicken
22bddb0584.jpg,sweet-pepper
dd29798125.jpg,mandarine
467da00239.jpg,salmon
5b30be5fe9.jpg,bread-white
7d61a1eb7b.jpg,chips-french-fries
e153a377e3.jpg,pasta-spaghetti
3b65df11f2.jpg,salad-leaf-salad-green
71364694be.jpg,zucchini
c070025a86.jpg,espresso-with-caffeine
8468965d39.jpg,pizza-margherita-baked
c31dc4c2d2.jpg,chips-french-fries
12f3c5fd2b.jpg,coffee-with-caffeine
e1804ecae3.jpg,water
1db57c1bfc.jpg,french-beans
5d0b800cba.jpg,butter
cbe54106ab.jpg,carrot
cc3e4ddda6.jpg,bread-white
2b4dc6fa35.jpg,salad-leaf-salad-green
52b5ff00b5.jpg,water
d376e0ad38.jpg,mayonnaise
5907ffbb9c.jpg,water
a15d493e7b.jpg,wine-red
f71ae3552b.jpg,strawberries
cfb1fb9496.jpg,beer
f33528a5f2.jpg,salad-leaf-salad-green
8f25e2fe7e.jpg,mixed-salad-chopped-without-sauce
b1a3124360.jpg,mixed-vegetables
f5d5d92486.jpg,chips-french-fries
3f2319a519.jpg,white-coffee-with-caffeine
ab1212f629.jpg,salad-leaf-salad-green
04a8bc45c8.jpg,hard-cheese
618cbfd558.jpg,espresso-with-caffeine
1c66626179.jpg,tomato
50949f2630.jpg,jam
890a199b9e.jpg,sauce-savoury
368fb0b5d4.jpg,wine-red
9bc4870947.jpg,wine-red
73f5778696.jpg,dark-chocolate
59dffc1e6e.jpg,carrot
b2fbfe4c78.jpg,espresso-with-caffeine
409d276f05.jpg,bread-white
178dc07737.jpg,tea
2e236169f4.jpg,mixed-vegetables
6fcccb099b.jpg,wine-white
ae87875ee9.jpg,bread-whole-wheat
1419dfa6ab.jpg,butter
2903afc134.jpg,tomato
81037f95d0.jpg,bread-wholemeal
88b27c7dd1.jpg,pizza-margherita-baked
8111f9fd74.jpg,wine-red
50a940e726.jpg,coffee-with-caffeine
3fbb01b651.jpg,chicken
928dbf7e90.jpg,chicken
a7dadddccb.jpg,butter
20c420266f.jpg,coffee-with-caffeine
e23a943ffa.jpg,banana
153bea860b.jpg,water
91905168f8.jpg,leaf-spinach
cb28a6cda9.jpg,pasta-spaghetti
12eb7d3575.jpg,jam
6e6178cd68.jpg,avocado
16703aaf2f.jpg,bread-white
c45995e4e9.jpg,rice
df4101029a.jpg,almonds
6eeddc7f69.jpg,jam
664d83f6b9.jpg,avocado
b9d1a262ec.jpg,honey
48e1e9ae70.jpg,chips-french-fries
f02c8f9741.jpg,carrot
b654f55ed7.jpg,coffee-with-caffeine
68b45e4cef.jpg,wine-white
5943be9fdf.jpg,banana
33e5d6bd8d.jpg,water
b54b657b31.jpg,parmesan
46a0cc0b7d.jpg,sauce-savoury
6a4ba8b3f9.jpg,butter
0c2b1641a8.jpg,butter
1e86e47ed2.jpg,banana
3cde82e46e.jpg,wine-white
d780c35ba7.jpg,butter
7644e94fe5.jpg,egg
cacd998e00.jpg,salad-leaf-salad-green
3e9a717652.jpg,egg
f24737accf.jpg,butter
e05ae913f6.jpg,butter
0c524fe46c.jpg,cheese
e41aebf400.jpg,bread-wholemeal
05fe8df5b8.jpg,apple
11ac734b2b.jpg,butter
fe05653ec8.jpg,mixed-nuts
b84eef8549.jpg,wine-red
a2c2a8d356.jpg,salad-leaf-salad-green
06e525f046.jpg,boisson-au-glucose-50g
c33c7879c3.jpg,banana
39243072c3.jpg,bread-french-white-flour
245ed88363.jpg,water
8704e89824.jpg,bread-white
5e8302865f.jpg,water
6e018f8e03.jpg,leaf-spinach
52f721089e.jpg,leaf-spinach
6575c89229.jpg,tomato
f451587be1.jpg,wine-white
7096719bf4.jpg,almonds
bf83afad2d.jpg,salad-leaf-salad-green
e77a3d5840.jpg,potatoes-steamed
4233304397.jpg,chips-french-fries
15a87d4817.jpg,tomato
c3f8dcfe74.jpg,apple
d032ab6b38.jpg,gruyere
72abb67511.jpg,tea
cb399fdf61.jpg,bread-wholemeal
f23194f436.jpg,parmesan
c0b33bbaf6.jpg,cucumber
5101160561.jpg,salad-leaf-salad-green
efb87ddf15.jpg,zucchini
911414f24a.jpg,potatoes-steamed
8bc3d03903.jpg,banana
e5818e68e4.jpg,white-coffee-with-caffeine
61ba3ce46f.jpg,corn
a3b953c5b0.jpg,croissant
2dd3ab7bc6.jpg,water
0039af4961.jpg,carrot
d653c4d547.jpg,bread-white
2c6e7461bc.jpg,wine-red
ca6b50fb0e.jpg,beer
1212abbab8.jpg,potatoes-steamed
47804d1765.jpg,strawberries
ebf774af59.jpg,coffee-with-caffeine
8f392d5f1f.jpg,mixed-salad-chopped-without-sauce
46298edafa.jpg,coffee-with-caffeine
bcc2498e33.jpg,leaf-spinach
6588fb7fe2.jpg,bread-wholemeal
31472cb64a.jpg,soft-cheese
c2f30779a7.jpg,mixed-salad-chopped-without-sauce
ad4659db51.jpg,bread-sourdough
40384da486.jpg,wine-red
477812ffff.jpg,mixed-vegetables
efe3907668.jpg,salad-leaf-salad-green
bbae4b4225.jpg,rice
0c996adff0.jpg,strawberries
ceaa3894c6.jpg,tomato
3422f2e704.jpg,wine-white
4e0172d660.jpg,strawberries
a17ffaffcb.jpg,strawberries
c80bdae704.jpg,carrot
2dc1a63631.jpg,rice
178abea46f.jpg,potatoes-steamed
0170f5dbf0.jpg,bread-white
cfdb8f4207.jpg,rice
33a1471618.jpg,pasta-spaghetti
5ba814a893.jpg,potatoes-steamed
c44f4f397f.jpg,mixed-vegetables
3ca6171a27.jpg,egg
70c41f1361.jpg,water
347addf4d1.jpg,cheese
a137d28d43.jpg,chicken
33308793b4.jpg,tea-green
9de0848d3b.jpg,butter
238eea1449.jpg,tomato-sauce
6ffdc1884c.jpg,salad-leaf-salad-green
a53117fc5e.jpg,potatoes-steamed
47a06b0a88.jpg,butter
f05590b867.jpg,carrot
c6e638a7c8.jpg,bread-wholemeal
28a31bd7a0.jpg,bread-white
514b8c32df.jpg,bread-wholemeal
eb1545ea97.jpg,egg
c1de8f4af1.jpg,almonds
fd9117c4ff.jpg,salad-leaf-salad-green
e1142dfb61.jpg,egg
9d04be1ac3.jpg,tea-green
a74cada308.jpg,bread-wholemeal
eb071178fb.jpg,jam
c85d5491f6.jpg,cheese
181622c2d2.jpg,carrot
5776fc3e04.jpg,water
9507ad4eea.jpg,mixed-salad-chopped-without-sauce
50f0be33e0.jpg,apple
8dbe9c99b3.jpg,wine-white
1107c4f648.jpg,white-coffee-with-caffeine
5569d1721b.jpg,hard-cheese
c4be0e03f8.jpg,bread-white
4bbe6e2491.jpg,pizza-margherita-baked
26ac40264a.jpg,onion
e0f9e6844c.jpg,bread-wholemeal
71f850570d.jpg,water
db8c5f5eb1.jpg,pasta-spaghetti
a888a89797.jpg,sweet-pepper
3f649370b5.jpg,leaf-spinach
e37d451eff.jpg,water
bdd1fe09e4.jpg,apple
c55dc8c9fc.jpg,espresso-with-caffeine
6380a5cae3.jpg,soft-cheese
9c3226e576.jpg,white-coffee-with-caffeine
4744ebd682.jpg,tomato
ddcc452b08.jpg,salad-leaf-salad-green
a95e3c81e0.jpg,water
2ee2ff0e40.jpg,egg
5229a7f22a.jpg,ham-raw
7bd0cba6bf.jpg,tea
c1c231cbdb.jpg,carrot
56a0e8a143.jpg,wine-white
1692664557.jpg,almonds
d2839a5409.jpg,espresso-with-caffeine
f929383b98.jpg,boisson-au-glucose-50g
29434639ed.jpg,dark-chocolate
8e06868a46.jpg,avocado
ead9d5c454.jpg,bread-white
40d4c512c6.jpg,bread-white
86b8d2ca30.jpg,water
b0adfba037.jpg,tea
c0e303a3f1.jpg,bread-white
7a30f77fdd.jpg,bread-wholemeal
00b63c2818.jpg,parmesan
2f3540cb90.jpg,rice
dafe459aff.jpg,salad-leaf-salad-green
62034e5c30.jpg,water
11c52d5370.jpg,ham-raw
cb365c4116.jpg,pasta-spaghetti
eff9a305dc.jpg,carrot
a0ae1735a0.jpg,salad-leaf-salad-green
0e2e0d808b.jpg,egg
4e0b352df9.jpg,bread-french-white-flour
ce294509e1.jpg,water
b75ac0500c.jpg,water
8b3c96a48c.jpg,bread-white
88cfe82233.jpg,cucumber
a28458be29.jpg,bread-wholemeal
3d375f32f6.jpg,coffee-with-caffeine
3f348a6d42.jpg,pizza-margherita-baked
cb17702787.jpg,water
ca3827803e.jpg,tea
cc19ac1909.jpg,mayonnaise
f672d58d17.jpg,butter
4cd63b6a72.jpg,egg
451b61b65e.jpg,tomato-sauce
6d5faceb4b.jpg,salad-leaf-salad-green
a52b2de219.jpg,banana
1321fc3f8b.jpg,butter
5127d74b53.jpg,bread-french-white-flour
6e9c5fd0c5.jpg,potatoes-steamed
66935fffbe.jpg,butter
42148a5a81.jpg,mixed-vegetables
3826c70c4b.jpg,egg
09957cd217.jpg,espresso-with-caffeine
946200f738.jpg,water
7eaf2685a8.jpg,banana
ef6e602db0.jpg,water
79640664e8.jpg,water
e5b1f47703.jpg,coffee-with-caffeine
5f97609589.jpg,pickle
dd2971c5e8.jpg,bread-white
d877fa5e9d.jpg,bread-white
fa793ddf8e.jpg,cheese
4c48d8fa4f.jpg,leaf-spinach
64ebfba733.jpg,sweet-pepper
85a8173a8e.jpg,bread-wholemeal
147983d84b.jpg,gruyere
35e1fe0777.jpg,avocado
5ca76d130c.jpg,espresso-with-caffeine
5fb1918d24.jpg,egg
a30aa81114.jpg,bread-white
6b69393149.jpg,tea
61f448b551.jpg,bread-white
006ae6eaaa.jpg,salad-leaf-salad-green
f1c1c70d46.jpg,wine-red
87c3e3ef04.jpg,cucumber
80f68cf365.jpg,apple
61bfb3e610.jpg,potatoes-steamed
316ed9df10.jpg,chips-french-fries
e83e94abad.jpg,soft-cheese
aab09e4617.jpg,bread-white
0e2f9ff128.jpg,water
7c65dfa290.jpg,espresso-with-caffeine
026ef5ab3a.jpg,sauce-savoury
1865691c91.jpg,carrot
90926148e5.jpg,tomato
f49a9e6586.jpg,sweet-pepper
72f14cd5f5.jpg,mixed-nuts
79334e2c12.jpg,wine-red
028c86e2c5.jpg,salad-leaf-salad-green
89a0e8fdfb.jpg,salad-leaf-salad-green
57c5ce8466.jpg,mixed-vegetables
a470d68bcb.jpg,soft-cheese
5279720b0f.jpg,apple
f8fb67c12d.jpg,salmon
ab0f87c240.jpg,tomato-sauce
ade225df6c.jpg,mixed-nuts
2ee26cd918.jpg,mixed-vegetables
6d88416038.jpg,cheese
d1b2cdad8d.jpg,soft-cheese
f539c9b6e0.jpg,potatoes-steamed
3e9b8513a1.jpg,salad-leaf-salad-green
2f0bf047be.jpg,mixed-salad-chopped-without-sauce
67f37d34b2.jpg,water
f6d3f92ee4.jpg,water
ace5fac1f6.jpg,pizza-margherita-baked
62204f0e7c.jpg,salad-leaf-salad-green
660416d401.jpg,bread-wholemeal
4d2c8178d2.jpg,zucchini
5660541d96.jpg,parmesan
103cd6d631.jpg,mayonnaise
8326a86040.jpg,espresso-with-caffeine
6973377d89.jpg,pasta-spaghetti
9cceb180f9.jpg,butter
00775587a9.jpg,boisson-au-glucose-50g
daa7775c78.jpg,apple
d4218ca97a.jpg,strawberries
75f5b8b531.jpg,wine-white
9e0a9fa7a3.jpg,water
c1d308eea1.jpg,water
a2618c8ffc.jpg,coffee-with-caffeine
bde7a084c0.jpg,apple
3cc027da87.jpg,apple
e6649f0807.jpg,coffee-with-caffeine
c371a9f0ce.jpg,butter
9f1dc6b617.jpg,potatoes-steamed
fa82623b7f.jpg,coffee-with-caffeine
930521758f.jpg,bread-white
944a42d19c.jpg,mandarine
6212429aaa.jpg,jam
076efdf1cf.jpg,mixed-nuts
2541060b5c.jpg,butter
a5218efbde.jpg,coffee-with-caffeine
9a4886a6cd.jpg,jam
235059132c.jpg,wine-red
84d771e12a.jpg,salad-leaf-salad-green
5d66262c61.jpg,gruyere
7ae68ede14.jpg,white-coffee-with-caffeine
1ab86d77d3.jpg,onion
d7dc6be386.jpg,apple
731b6d4ef5.jpg,tea
ad6ecc8e80.jpg,banana
8fc4ee3790.jpg,rice
7f3fac8948.jpg,coffee-with-caffeine
9ecaf26b83.jpg,rice
dadb311921.jpg,water
4487e6b120.jpg,chicken
c8a669aa5d.jpg,potatoes-steamed
653ae64f82.jpg,chicken
c67f4b9c8f.jpg,tomato
c4d126fbdd.jpg,coffee-with-caffeine
b123e7524d.jpg,gruyere
219311d7af.jpg,tea-green
548ef69023.jpg,coffee-with-caffeine
8912d0cd24.jpg,bread-white
4ece3cded3.jpg,pizza-margherita-baked
7c1b74a11e.jpg,coffee-with-caffeine
0041c1c1cf.jpg,boisson-au-glucose-50g
825091b60d.jpg,corn
b45a0bb404.jpg,bread-french-white-flour
66d80f12d5.jpg,bread-white
55e1b0806c.jpg,jam
aebd2829fc.jpg,bread-white
9323b919d0.jpg,boisson-au-glucose-50g
3e72155426.jpg,chips-french-fries
3571a7e006.jpg,rice
e44c79d185.jpg,salad-leaf-salad-green
2c2ff4d20c.jpg,banana
79c210c31c.jpg,mixed-salad-chopped-without-sauce
9cd359c2d2.jpg,carrot
85d163d055.jpg,salad-leaf-salad-green
3e6781ad5e.jpg,bread-wholemeal
ad6246aaae.jpg,bread-white
b4dffaae62.jpg,bread-wholemeal
3e273abce3.jpg,bread-wholemeal
73e0c576d4.jpg,banana
ed410f7f41.jpg,tomato
d912bbda05.jpg,tomato
045e9022a9.jpg,egg
47840895d9.jpg,zucchini
1a78e8be49.jpg,water
6aa62413fa.jpg,salmon
d93f961366.jpg,tomato
aa13ab5d8d.jpg,honey
d556db5e05.jpg,tea
fbd139deb3.jpg,bread-wholemeal
2321964e1c.jpg,bread-wholemeal
daca84720c.jpg,butter
5c7285fd04.jpg,bread-white
ed4961f803.jpg,pasta-spaghetti
df781bb9b4.jpg,pasta-spaghetti
96a87d203f.jpg,carrot
e82a0e99d7.jpg,rice
1fd55736ba.jpg,cheese
bfcc657aaf.jpg,cheese
e4654e516a.jpg,bread-white
cdfadbd44a.jpg,cheese
f7a263f46a.jpg,apple
681358ef68.jpg,honey
1b0725b209.jpg,espresso-with-caffeine
b861b687fd.jpg,water
5cfc38ecf4.jpg,bread-white
e8689cc238.jpg,rice
f1cf82535d.jpg,banana
e9cf362172.jpg,cheese
f04e23613b.jpg,tomato
127d1e3f78.jpg,butter
8601ce9558.jpg,sweet-pepper
d3b9b6d792.jpg,water
91bfba181d.jpg,apple
8cae81b480.jpg,broccoli
49a6ad1834.jpg,coffee-with-caffeine
e4534b7bdb.jpg,honey
c26b0d2df2.jpg,bread-wholemeal
8670d0ebe4.jpg,banana
ce3af2aa24.jpg,bread-white
73a590c667.jpg,salad-leaf-salad-green
0472877349.jpg,espresso-with-caffeine
310b55fb8e.jpg,boisson-au-glucose-50g
6763598da8.jpg,sweet-pepper
236242a63d.jpg,carrot
a122b51dbb.jpg,jam
a4c1ec6be9.jpg,parmesan
a7aaafd985.jpg,tea
7159df8af4.jpg,bread-white
5d6a73d423.jpg,carrot
14b12621b4.jpg,pizza-margherita-baked
e1fc820331.jpg,sauce-savoury
9b78fff05c.jpg,pizza-margherita-baked
095a539a49.jpg,salad-leaf-salad-green
daedf9a9ba.jpg,sweet-pepper
fab5597a5c.jpg,potatoes-steamed
d78e3b8e26.jpg,bread-white
7c249c57d3.jpg,rice
81d3e9b7ff.jpg,water
694ec91390.jpg,hard-cheese
fab368d031.jpg,cucumber
10c1981ceb.jpg,carrot
c382edb9af.jpg,water
909cd5a12d.jpg,carrot
7369210e5d.jpg,egg
0309feed90.jpg,coffee-with-caffeine
0ba282da81.jpg,potatoes-steamed
91b5ffad5f.jpg,tea
e35d83ecce.jpg,espresso-with-caffeine
2bd4de19f2.jpg,coffee-with-caffeine
3031b50bad.jpg,bread-white
2282b2baba.jpg,sauce-savoury
6c09edb748.jpg,mayonnaise
b4f2d1dae6.jpg,tomato
951314faee.jpg,leaf-spinach
34294b1441.jpg,mixed-vegetables
4b5d9d99ce.jpg,mixed-vegetables
759b9c0009.jpg,egg
0b93e8deb0.jpg,mixed-vegetables
9f1166f791.jpg,cucumber
7f86538962.jpg,wine-red
577a2f73c3.jpg,white-coffee-with-caffeine
a4c7a3a9af.jpg,potatoes-steamed
3ce16f6679.jpg,water
e1a3f24c95.jpg,butter
721d3fa240.jpg,wine-red
2c2df93c68.jpg,jam
a2d57e971e.jpg,strawberries
db0fba0abe.jpg,white-coffee-with-caffeine
c7ade3cfb2.jpg,zucchini
5bd0fe14c8.jpg,salad-leaf-salad-green
32b0f37368.jpg,pizza-margherita-baked
d33b6aecde.jpg,coffee-with-caffeine
44f951ac8c.jpg,tomato
994692d225.jpg,bread-french-white-flour
b19d38f9b9.jpg,almonds
96f686052f.jpg,rice
5f965110bf.jpg,egg
87d9fbb45d.jpg,coffee-with-caffeine
f769475417.jpg,water
c890341287.jpg,wine-red
713c4658ea.jpg,sweet-pepper
1a856b05a2.jpg,egg
69263b9384.jpg,hard-cheese
5b7c3fdb37.jpg,banana
b8c6b01392.jpg,tea
37e75adb62.jpg,french-beans
058bcd6de0.jpg,coffee-with-caffeine
9693f8a588.jpg,jam
21cddb6950.jpg,bread-wholemeal
6ab03b8636.jpg,egg
a7a9116d2c.jpg,french-beans
44954d6cfa.jpg,white-coffee-with-caffeine
c62206675c.jpg,bread-wholemeal
ff9aad660b.jpg,bread-white
29adebed5b.jpg,mixed-salad-chopped-without-sauce
1210dc3f47.jpg,wine-red
03e4e56559.jpg,avocado
b5bbabee3b.jpg,tomato-sauce
605d9757a5.jpg,beer
5b08b217b2.jpg,bread-white
185b0cdb54.jpg,bread-wholemeal
bb5446ac9a.jpg,potatoes-steamed
4da080ea1b.jpg,coffee-with-caffeine
805cafc1a0.jpg,wine-red
d31875b68e.jpg,mixed-salad-chopped-without-sauce
512999e80b.jpg,gruyere
65406d36a7.jpg,coffee-with-caffeine
59019dd8cc.jpg,apple
c7aaf9b5b0.jpg,mixed-vegetables
bf5a27aa68.jpg,bread-wholemeal
03806acac3.jpg,hard-cheese
9cc1f5f696.jpg,french-beans
74e5d82da4.jpg,carrot
86a4573103.jpg,carrot
40b7134093.jpg,water
d3fe25d65f.jpg,bread-white
100bb4cd0e.jpg,tomato
48f7f5b22f.jpg,almonds
902417803d.jpg,boisson-au-glucose-50g
6b46ede677.jpg,jam
92caf28f84.jpg,tomato
3ce2ba13f9.jpg,boisson-au-glucose-50g
507de3a6f9.jpg,almonds
00149e654e.jpg,mixed-salad-chopped-without-sauce
f1f5fe6d2c.jpg,water
07ab5172d1.jpg,mixed-vegetables
089fd2b657.jpg,butter
f859362508.jpg,water
e54b34ca19.jpg,tomato
c3e0ca41a7.jpg,tomato
7711c9056e.jpg,water
141078a05d.jpg,chicken
ad7e05986b.jpg,butter
3eb7ce4c7b.jpg,butter
ee1e9a23f0.jpg,tomato
11887e7618.jpg,tomato
86880888e7.jpg,coffee-with-caffeine
4f64237589.jpg,bread-wholemeal
7073c73e3f.jpg,honey
fe2ffc2754.jpg,mixed-vegetables
5a7046eb32.jpg,french-beans
5ef35fb007.jpg,butter
5ef0c773bd.jpg,leaf-spinach
70698305f0.jpg,bread-wholemeal
f45501eaba.jpg,wine-white
1ecfac62f1.jpg,apple
5c5ed35382.jpg,coffee-with-caffeine
d1cb8faf02.jpg,salad-leaf-salad-green
d74a059003.jpg,bread-white
6eae952612.jpg,bread-wholemeal
555be6641b.jpg,ham-raw
daeb2d2fb9.jpg,tomato
6d75b50885.jpg,mayonnaise
bb99d9a649.jpg,salad-leaf-salad-green
37455f4fc7.jpg,bread-white
85ce768fc0.jpg,tomato-sauce
7c6dccda37.jpg,water
f848c1ee04.jpg,wine-white
542cb0e253.jpg,water
22a67be97c.jpg,french-beans
d56c1ed331.jpg,butter
bb507f7088.jpg,mixed-vegetables
7f07be2761.jpg,bread-sourdough
6bdce880fb.jpg,mandarine
b686326857.jpg,chicken
078b1fd847.jpg,wine-red
c16a090f7b.jpg,butter
ce3cad5077.jpg,water
8caedcd0cb.jpg,salad-leaf-salad-green
35683d32bd.jpg,sauce-savoury
50353d79a3.jpg,wine-red
